# a    t_Gyr
5.99999e-06 0.000209868
5.99999e-06 0.000210093
5.99999e-06 0.000210318
5.99999e-06 0.000210542
5.99999e-06 0.000210767
5.99999e-06 0.000210992
5.99999e-06 0.000211217
5.99999e-06 0.000211441
5.99999e-06 0.000211666
5.99999e-06 0.000211891
5.99999e-06 0.000212115
5.99999e-06 0.00021234
5.99999e-06 0.000212565
5.99999e-06 0.000212789
5.99999e-06 0.000213014
5.99999e-06 0.000213239
5.99999e-06 0.000213464
5.99999e-06 0.000213688
5.99999e-06 0.000213913
5.99999e-06 0.000214138
5.99999e-06 0.000214362
5.99999e-06 0.000214587
5.99999e-06 0.000214812
5.99999e-06 0.000215036
5.99999e-06 0.000215261
5.99999e-06 0.000215486
5.99999e-06 0.000215711
5.99999e-06 0.000215935
5.99999e-06 0.00021616
5.99999e-06 0.000216385
5.99999e-06 0.000216609
5.99999e-06 0.000216834
5.99999e-06 0.000217059
5.99999e-06 0.000217283
5.99999e-06 0.000217508
5.99999e-06 0.000217733
5.99999e-06 0.000217958
5.99999e-06 0.000218182
5.99999e-06 0.000218407
5.99999e-06 0.000218632
5.99999e-06 0.000218856
5.99999e-06 0.000219081
5.99999e-06 0.000219306
5.99999e-06 0.00021953
5.99999e-06 0.000219755
5.99999e-06 0.00021998
5.99999e-06 0.000220205
5.99999e-06 0.000220429
5.99999e-06 0.000220654
5.99999e-06 0.000220879
5.99999e-06 0.000221103
5.99999e-06 0.000221328
5.99999e-06 0.000221553
5.99999e-06 0.000221777
5.99999e-06 0.000222002
5.99999e-06 0.000222227
5.99999e-06 0.000222452
5.99999e-06 0.000222676
5.99999e-06 0.000222901
5.99999e-06 0.000223126
5.99999e-06 0.00022335
5.99999e-06 0.000223575
5.99999e-06 0.0002238
5.99999e-06 0.000224024
5.99999e-06 0.000224249
5.99999e-06 0.000224474
5.99999e-06 0.000224698
5.99999e-06 0.000224923
5.99999e-06 0.000225148
5.99999e-06 0.000225373
5.99999e-06 0.000225597
5.99999e-06 0.000225822
5.99999e-06 0.000226047
5.99999e-06 0.000226271
5.99999e-06 0.000226496
5.99999e-06 0.000226721
5.99999e-06 0.000226945
5.99999e-06 0.00022717
5.99999e-06 0.000227395
5.99999e-06 0.00022762
5.99999e-06 0.000227844
5.99999e-06 0.000228069
5.99999e-06 0.000228294
5.99999e-06 0.000228518
5.99999e-06 0.000228743
5.99999e-06 0.000228968
5.99999e-06 0.000229192
5.99999e-06 0.000229417
5.99999e-06 0.000229642
5.99999e-06 0.000229867
5.99999e-06 0.000230091
5.99999e-06 0.000230316
5.99999e-06 0.000230541
5.99999e-06 0.000230765
5.99999e-06 0.00023099
5.99999e-06 0.000231215
5.99999e-06 0.000231439
5.99999e-06 0.000231664
5.99999e-06 0.000231889
5.99999e-06 0.000232114
5.99999e-06 0.000232338
5.99999e-06 0.000232563
5.99999e-06 0.000232788
5.99999e-06 0.000233012
5.99999e-06 0.000233237
5.99999e-06 0.000233462
5.99999e-06 0.000233686
5.99999e-06 0.000233911
5.99999e-06 0.000234136
5.99999e-06 0.000234361
5.99999e-06 0.000234585
5.99999e-06 0.00023481
5.99999e-06 0.000235035
5.99999e-06 0.000235259
5.99999e-06 0.000235484
5.99999e-06 0.000235709
5.99999e-06 0.000235933
5.99999e-06 0.000236158
5.99999e-06 0.000236383
5.99999e-06 0.000236608
5.99999e-06 0.000236832
5.99999e-06 0.000237057
5.99999e-06 0.000237282
5.99999e-06 0.000237506
5.99999e-06 0.000237731
5.99999e-06 0.000237956
5.99999e-06 0.00023818
5.99999e-06 0.000238405
5.99999e-06 0.00023863
5.99999e-06 0.000238854
5.99999e-06 0.000239079
5.99999e-06 0.000239304
5.99999e-06 0.000239529
5.99999e-06 0.000239753
5.99999e-06 0.000239978
5.99999e-06 0.000240203
5.99999e-06 0.000240427
5.99999e-06 0.000240652
5.99999e-06 0.000240877
5.99999e-06 0.000241101
5.99999e-06 0.000241326
5.99999e-06 0.000241551
5.99999e-06 0.000241776
5.99999e-06 0.000242
5.99999e-06 0.000242225
5.99999e-06 0.00024245
5.99999e-06 0.000242674
5.99999e-06 0.000242899
5.99999e-06 0.000243124
5.99999e-06 0.000243348
5.99999e-06 0.000243573
5.99999e-06 0.000243798
5.99999e-06 0.000244023
5.99999e-06 0.000244247
5.99999e-06 0.000244472
5.99999e-06 0.000244697
5.99999e-06 0.000244921
5.99999e-06 0.000245146
5.99999e-06 0.000245371
5.99999e-06 0.000245595
5.99999e-06 0.00024582
5.99999e-06 0.000246045
5.99999e-06 0.00024627
5.99999e-06 0.000246494
5.99999e-06 0.000246719
5.99999e-06 0.000246944
5.99999e-06 0.000247168
5.99999e-06 0.000247393
5.99999e-06 0.000247618
5.99999e-06 0.000247842
5.99999e-06 0.000248067
5.99999e-06 0.000248292
5.99999e-06 0.000248517
5.99999e-06 0.000248741
5.99999e-06 0.000248966
5.99999e-06 0.000249191
5.99999e-06 0.000249415
5.99999e-06 0.00024964
5.99999e-06 0.000249865
5.99999e-06 0.000250089
5.99999e-06 0.000250314
5.99999e-06 0.000250539
5.99999e-06 0.000250764
5.99999e-06 0.000250988
5.99999e-06 0.000251213
5.99999e-06 0.000251438
5.99999e-06 0.000251662
5.99999e-06 0.000251887
5.99999e-06 0.000252112
5.99999e-06 0.000252336
5.99999e-06 0.000252561
5.99999e-06 0.000252786
5.99999e-06 0.000253011
5.99999e-06 0.000253235
5.99999e-06 0.00025346
5.99999e-06 0.000253685
5.99999e-06 0.000253909
5.99999e-06 0.000254134
5.99999e-06 0.000254359
5.99999e-06 0.000254583
5.99999e-06 0.000254808
5.99999e-06 0.000255033
5.99999e-06 0.000255257
5.99999e-06 0.000255482
5.99999e-06 0.000255707
5.99999e-06 0.000255932
5.99999e-06 0.000256156
5.99999e-06 0.000256381
5.99999e-06 0.000256606
5.99999e-06 0.00025683
5.99999e-06 0.000257055
5.99999e-06 0.00025728
5.99999e-06 0.000257504
5.99999e-06 0.000257729
5.99999e-06 0.000257954
5.99999e-06 0.000258179
5.99999e-06 0.000258403
5.99999e-06 0.000258628
5.99999e-06 0.000258853
5.99999e-06 0.000259077
5.99999e-06 0.000259302
5.99999e-06 0.000259527
5.99999e-06 0.000259751
5.99999e-06 0.000259976
5.99999e-06 0.000260201
5.99999e-06 0.000260426
5.99999e-06 0.00026065
5.99999e-06 0.000260875
5.99999e-06 0.0002611
5.99999e-06 0.000261324
5.99999e-06 0.000261549
5.99999e-06 0.000261774
5.99999e-06 0.000261998
5.99999e-06 0.000262223
5.99999e-06 0.000262448
5.99999e-06 0.000262673
5.99999e-06 0.000262897
5.99999e-06 0.000263122
5.99999e-06 0.000263347
5.99999e-06 0.000263571
5.99999e-06 0.000263796
5.99999e-06 0.000264021
5.99999e-06 0.000264245
5.99999e-06 0.00026447
5.99999e-06 0.000264695
5.99999e-06 0.00026492
5.99999e-06 0.000265144
5.99999e-06 0.000265369
5.99999e-06 0.000265594
5.99999e-06 0.000265818
5.99999e-06 0.000266043
5.99999e-06 0.000266268
5.99999e-06 0.000266492
5.99999e-06 0.000266717
5.99999e-06 0.000266942
5.99999e-06 0.000267167
5.99999e-06 0.000267391
5.99999e-06 0.000267616
5.99999e-06 0.000267841
5.99999e-06 0.000268065
5.99999e-06 0.00026829
5.99999e-06 0.000268515
5.99999e-06 0.000268739
5.99999e-06 0.000268964
5.99999e-06 0.000269189
5.99999e-06 0.000269413
5.99999e-06 0.000269638
5.99999e-06 0.000269863
5.99999e-06 0.000270088
5.99999e-06 0.000270312
5.99999e-06 0.000270537
5.99999e-06 0.000270762
5.99999e-06 0.000270986
5.99999e-06 0.000271211
5.99999e-06 0.000271436
5.99999e-06 0.00027166
5.99999e-06 0.000271885
5.99999e-06 0.00027211
5.99999e-06 0.000272335
5.99999e-06 0.000272559
5.99999e-06 0.000272784
5.99999e-06 0.000273009
5.99999e-06 0.000273233
5.99999e-06 0.000273458
5.99999e-06 0.000273683
5.99999e-06 0.000273907
5.99999e-06 0.000274132
5.99999e-06 0.000274357
5.99999e-06 0.000274582
5.99999e-06 0.000274806
5.99999e-06 0.000275031
5.99999e-06 0.000275256
5.99999e-06 0.00027548
5.99999e-06 0.000275705
5.99999e-06 0.00027593
5.99999e-06 0.000276154
5.99999e-06 0.000276379
5.99999e-06 0.000276604
5.99999e-06 0.000276829
5.99999e-06 0.000277053
5.99999e-06 0.000277278
5.99999e-06 0.000277503
5.99999e-06 0.000277727
5.99999e-06 0.000277952
5.99999e-06 0.000278177
5.99999e-06 0.000278401
5.99999e-06 0.000278626
5.99999e-06 0.000278851
5.99999e-06 0.000279076
5.99999e-06 0.0002793
5.99999e-06 0.000279525
5.99999e-06 0.00027975
5.99999e-06 0.000279974
5.99999e-06 0.000280199
5.99999e-06 0.000280424
5.99999e-06 0.000280648
5.99999e-06 0.000280873
5.99999e-06 0.000281098
5.99999e-06 0.000281323
5.99999e-06 0.000281547
5.99999e-06 0.000281772
5.99999e-06 0.000281997
5.99999e-06 0.000282221
5.99999e-06 0.000282446
5.99999e-06 0.000282671
5.99999e-06 0.000282895
5.99999e-06 0.00028312
5.99999e-06 0.000283345
5.99999e-06 0.000283569
5.99999e-06 0.000283794
5.99999e-06 0.000284019
5.99999e-06 0.000284244
5.99999e-06 0.000284468
5.99999e-06 0.000284693
5.99999e-06 0.000284918
5.99999e-06 0.000285142
5.99999e-06 0.000285367
5.99999e-06 0.000285592
5.99999e-06 0.000285816
5.99999e-06 0.000286041
5.99999e-06 0.000286266
5.99999e-06 0.000286491
5.99999e-06 0.000286715
5.99999e-06 0.00028694
5.99999e-06 0.000287165
5.99999e-06 0.000287389
5.99999e-06 0.000287614
5.99999e-06 0.000287839
5.99999e-06 0.000288063
5.99999e-06 0.000288288
5.99999e-06 0.000288513
5.99999e-06 0.000288738
5.99999e-06 0.000288962
5.99999e-06 0.000289187
5.99999e-06 0.000289412
5.99999e-06 0.000289636
5.99999e-06 0.000289861
5.99999e-06 0.000290086
5.99999e-06 0.00029031
5.99999e-06 0.000290535
5.99999e-06 0.00029076
5.99999e-06 0.000290985
5.99999e-06 0.000291209
5.99999e-06 0.000291434
5.99999e-06 0.000291659
5.99999e-06 0.000291883
5.99999e-06 0.000292108
5.99999e-06 0.000292333
5.99999e-06 0.000292557
5.99999e-06 0.000292782
5.99999e-06 0.000293007
5.99999e-06 0.000293232
5.99999e-06 0.000293456
5.99999e-06 0.000293681
5.99999e-06 0.000293906
5.99999e-06 0.00029413
5.99999e-06 0.000294355
5.99999e-06 0.00029458
5.99999e-06 0.000294804
5.99999e-06 0.000295029
5.99999e-06 0.000295254
5.99999e-06 0.000295479
5.99999e-06 0.000295703
5.99999e-06 0.000295928
5.99999e-06 0.000296153
5.99999e-06 0.000296377
5.99999e-06 0.000296602
5.99999e-06 0.000296827
5.99999e-06 0.000297051
5.99999e-06 0.000297276
5.99999e-06 0.000297501
5.99999e-06 0.000297725
5.99999e-06 0.00029795
5.99999e-06 0.000298175
5.99999e-06 0.0002984
5.99999e-06 0.000298624
5.99999e-06 0.000298849
5.99999e-06 0.000299074
5.99999e-06 0.000299298
5.99999e-06 0.000299523
5.99999e-06 0.000299748
5.99999e-06 0.000299972
5.99999e-06 0.000300197
5.99999e-06 0.000300422
5.99999e-06 0.000300647
5.99999e-06 0.000300871
5.99999e-06 0.000301096
5.99999e-06 0.000301321
5.99999e-06 0.000301545
5.99999e-06 0.00030177
5.99999e-06 0.000301995
5.99999e-06 0.000302219
5.99999e-06 0.000302444
5.99999e-06 0.000302669
5.99999e-06 0.000302894
5.99999e-06 0.000303118
5.99999e-06 0.000303343
5.99999e-06 0.000303568
5.99999e-06 0.000303792
5.99999e-06 0.000304017
5.99999e-06 0.000304242
5.99999e-06 0.000304466
5.99999e-06 0.000304691
5.99999e-06 0.000304916
5.99999e-06 0.000305141
5.99999e-06 0.000305365
5.99999e-06 0.00030559
5.99999e-06 0.000305815
5.99999e-06 0.000306039
5.99999e-06 0.000306264
5.99999e-06 0.000306489
5.99999e-06 0.000306713
5.99999e-06 0.000306938
5.99999e-06 0.000307163
5.99999e-06 0.000307388
5.99999e-06 0.000307612
5.99999e-06 0.000307837
5.99999e-06 0.000308062
5.99999e-06 0.000308286
5.99999e-06 0.000308511
5.99999e-06 0.000308736
5.99999e-06 0.00030896
5.99999e-06 0.000309185
5.99999e-06 0.00030941
5.99999e-06 0.000309635
5.99999e-06 0.000309859
5.99999e-06 0.000310084
5.99999e-06 0.000310309
5.99999e-06 0.000310533
5.99999e-06 0.000310758
5.99999e-06 0.000310983
5.99999e-06 0.000311207
5.99999e-06 0.000311432
5.99999e-06 0.000311657
5.99999e-06 0.000311882
5.99999e-06 0.000312106
5.99999e-06 0.000312331
5.99999e-06 0.000312556
5.99999e-06 0.00031278
5.99999e-06 0.000313005
5.99999e-06 0.00031323
5.99999e-06 0.000313454
5.99999e-06 0.000313679
5.99999e-06 0.000313904
5.99999e-06 0.000314128
5.99999e-06 0.000314353
5.99999e-06 0.000314578
5.99999e-06 0.000314803
5.99999e-06 0.000315027
5.99999e-06 0.000315252
5.99999e-06 0.000315477
5.99999e-06 0.000315701
5.99999e-06 0.000315926
5.99999e-06 0.000316151
5.99999e-06 0.000316375
5.99999e-06 0.0003166
5.99999e-06 0.000316825
5.99999e-06 0.00031705
5.99999e-06 0.000317274
5.99999e-06 0.000317499
5.99999e-06 0.000317724
5.99999e-06 0.000317948
5.99999e-06 0.000318173
5.99999e-06 0.000318398
5.99999e-06 0.000318622
5.99999e-06 0.000318847
5.99999e-06 0.000319072
5.99999e-06 0.000319297
5.99999e-06 0.000319521
5.99999e-06 0.000319746
5.99999e-06 0.000319971
5.99999e-06 0.000320195
5.99999e-06 0.00032042
5.99999e-06 0.000320645
5.99999e-06 0.000320869
5.99999e-06 0.000321094
5.99999e-06 0.000321319
5.99999e-06 0.000321544
5.99999e-06 0.000321768
5.99999e-06 0.000321993
5.99999e-06 0.000322218
5.99999e-06 0.000322442
5.99999e-06 0.000322667
5.99999e-06 0.000322892
5.99999e-06 0.000323116
5.99999e-06 0.000323341
5.99999e-06 0.000323566
5.99999e-06 0.000323791
5.99999e-06 0.000324015
5.99999e-06 0.00032424
5.99999e-06 0.000324465
5.99999e-06 0.000324689
5.99999e-06 0.000324914
5.99999e-06 0.000325139
5.99999e-06 0.000325363
5.99999e-06 0.000325588
5.99999e-06 0.000325813
5.99999e-06 0.000326038
5.99999e-06 0.000326262
5.99999e-06 0.000326487
5.99999e-06 0.000326712
5.99999e-06 0.000326936
5.99999e-06 0.000327161
5.99999e-06 0.000327386
5.99999e-06 0.00032761
5.99999e-06 0.000327835
5.99999e-06 0.00032806
5.99999e-06 0.000328284
5.99999e-06 0.000328509
5.99999e-06 0.000328734
5.99999e-06 0.000328959
5.99999e-06 0.000329183
5.99999e-06 0.000329408
5.99999e-06 0.000329633
5.99999e-06 0.000329857
5.99999e-06 0.000330082
5.99999e-06 0.000330307
5.99999e-06 0.000330531
5.99999e-06 0.000330756
5.99999e-06 0.000330981
5.99999e-06 0.000331206
5.99999e-06 0.00033143
5.99999e-06 0.000331655
5.99999e-06 0.00033188
5.99999e-06 0.000332104
5.99999e-06 0.000332329
5.99999e-06 0.000332554
5.99999e-06 0.000332778
5.99999e-06 0.000333003
5.99999e-06 0.000333228
5.99999e-06 0.000333453
5.99999e-06 0.000333677
5.99999e-06 0.000333902
5.99999e-06 0.000334127
5.99999e-06 0.000334351
5.99999e-06 0.000334576
5.99999e-06 0.000334801
5.99999e-06 0.000335025
5.99999e-06 0.00033525
5.99999e-06 0.000335475
5.99999e-06 0.0003357
5.99999e-06 0.000335924
5.99999e-06 0.000336149
5.99999e-06 0.000336374
5.99999e-06 0.000336598
5.99999e-06 0.000336823
5.99999e-06 0.000337048
5.99999e-06 0.000337272
5.99999e-06 0.000337497
5.99999e-06 0.000337722
5.99999e-06 0.000337947
5.99999e-06 0.000338171
5.99999e-06 0.000338396
5.99999e-06 0.000338621
5.99999e-06 0.000338845
5.99999e-06 0.00033907
5.99999e-06 0.000339295
5.99999e-06 0.000339519
5.99999e-06 0.000339744
5.99999e-06 0.000339969
5.99999e-06 0.000340194
5.99999e-06 0.000340418
5.99999e-06 0.000340643
5.99999e-06 0.000340868
5.99999e-06 0.000341092
5.99999e-06 0.000341317
5.99999e-06 0.000341542
5.99999e-06 0.000341766
5.99999e-06 0.000341991
5.99999e-06 0.000342216
5.99999e-06 0.00034244
5.99999e-06 0.000342665
5.99999e-06 0.00034289
5.99999e-06 0.000343115
5.99999e-06 0.000343339
5.99999e-06 0.000343564
5.99999e-06 0.000343789
5.99999e-06 0.000344013
5.99999e-06 0.000344238
5.99999e-06 0.000344463
5.99999e-06 0.000344687
5.99999e-06 0.000344912
5.99999e-06 0.000345137
5.99999e-06 0.000345362
5.99999e-06 0.000345586
5.99999e-06 0.000345811
5.99999e-06 0.000346036
5.99999e-06 0.00034626
5.99999e-06 0.000346485
5.99999e-06 0.00034671
5.99999e-06 0.000346934
5.99999e-06 0.000347159
5.99999e-06 0.000347384
5.99999e-06 0.000347609
5.99999e-06 0.000347833
5.99999e-06 0.000348058
5.99999e-06 0.000348283
5.99999e-06 0.000348507
5.99999e-06 0.000348732
5.99999e-06 0.000348957
5.99999e-06 0.000349181
5.99999e-06 0.000349406
5.99999e-06 0.000349631
5.99999e-06 0.000349856
5.99999e-06 0.00035008
5.99999e-06 0.000350305
5.99999e-06 0.00035053
5.99999e-06 0.000350754
5.99999e-06 0.000350979
5.99999e-06 0.000351204
5.99999e-06 0.000351428
5.99999e-06 0.000351653
5.99999e-06 0.000351878
5.99999e-06 0.000352103
5.99999e-06 0.000352327
5.99999e-06 0.000352552
5.99999e-06 0.000352777
5.99999e-06 0.000353001
5.99999e-06 0.000353226
5.99999e-06 0.000353451
5.99999e-06 0.000353675
5.99999e-06 0.0003539
5.99999e-06 0.000354125
5.99999e-06 0.00035435
5.99999e-06 0.000354574
5.99999e-06 0.000354799
5.99999e-06 0.000355024
5.99999e-06 0.000355248
5.99999e-06 0.000355473
5.99999e-06 0.000355698
5.99999e-06 0.000355922
5.99999e-06 0.000356147
5.99999e-06 0.000356372
5.99999e-06 0.000356597
5.99999e-06 0.000356821
5.99999e-06 0.000357046
5.99999e-06 0.000357271
5.99999e-06 0.000357495
5.99999e-06 0.00035772
5.99999e-06 0.000357945
5.99999e-06 0.000358169
5.99999e-06 0.000358394
5.99999e-06 0.000358619
5.99999e-06 0.000358843
5.99999e-06 0.000359068
5.99999e-06 0.000359293
5.99999e-06 0.000359518
5.99999e-06 0.000359742
5.99999e-06 0.000359967
5.99999e-06 0.000360192
5.99999e-06 0.000360416
5.99999e-06 0.000360641
5.99999e-06 0.000360866
5.99999e-06 0.00036109
5.99999e-06 0.000361315
5.99999e-06 0.00036154
5.99999e-06 0.000361765
5.99999e-06 0.000361989
5.99999e-06 0.000362214
5.99999e-06 0.000362439
5.99999e-06 0.000362663
5.99999e-06 0.000362888
5.99999e-06 0.000363113
5.99999e-06 0.000363337
5.99999e-06 0.000363562
5.99999e-06 0.000363787
5.99999e-06 0.000364012
5.99999e-06 0.000364236
5.99999e-06 0.000364461
5.99999e-06 0.000364686
5.99999e-06 0.00036491
5.99999e-06 0.000365135
5.99999e-06 0.00036536
5.99999e-06 0.000365584
5.99999e-06 0.000365809
5.99999e-06 0.000366034
5.99999e-06 0.000366259
5.99999e-06 0.000366483
5.99999e-06 0.000366708
5.99999e-06 0.000366933
5.99999e-06 0.000367157
5.99999e-06 0.000367382
5.99999e-06 0.000367607
5.99999e-06 0.000367831
5.99999e-06 0.000368056
5.99999e-06 0.000368281
5.99999e-06 0.000368506
5.99999e-06 0.00036873
5.99999e-06 0.000368955
5.99999e-06 0.00036918
5.99999e-06 0.000369404
5.99999e-06 0.000369629
5.99999e-06 0.000369854
5.99999e-06 0.000370078
5.99999e-06 0.000370303
5.99999e-06 0.000370528
5.99999e-06 0.000370753
5.99999e-06 0.000370977
5.99999e-06 0.000371202
5.99999e-06 0.000371427
5.99999e-06 0.000371651
5.99999e-06 0.000371876
5.99999e-06 0.000372101
5.99999e-06 0.000372325
5.99999e-06 0.00037255
5.99999e-06 0.000372775
5.99999e-06 0.000372999
5.99999e-06 0.000373224
5.99999e-06 0.000373449
5.99999e-06 0.000373674
5.99999e-06 0.000373898
5.99999e-06 0.000374123
5.99999e-06 0.000374348
5.99999e-06 0.000374572
5.99999e-06 0.000374797
5.99999e-06 0.000375022
5.99999e-06 0.000375246
5.99999e-06 0.000375471
5.99999e-06 0.000375696
5.99999e-06 0.000375921
5.99999e-06 0.000376145
5.99999e-06 0.00037637
5.99999e-06 0.000376595
5.99999e-06 0.000376819
5.99999e-06 0.000377044
5.99999e-06 0.000377269
5.99999e-06 0.000377493
5.99999e-06 0.000377718
5.99999e-06 0.000377943
5.99999e-06 0.000378168
5.99999e-06 0.000378392
5.99999e-06 0.000378617
5.99999e-06 0.000378842
5.99999e-06 0.000379066
5.99999e-06 0.000379291
5.99999e-06 0.000379516
5.99999e-06 0.00037974
5.99999e-06 0.000379965
5.99999e-06 0.00038019
5.99999e-06 0.000380415
5.99999e-06 0.000380639
5.99999e-06 0.000380864
5.99999e-06 0.000381089
5.99999e-06 0.000381313
5.99999e-06 0.000381538
5.99999e-06 0.000381763
5.99999e-06 0.000381987
5.99999e-06 0.000382212
5.99999e-06 0.000382437
5.99999e-06 0.000382662
5.99999e-06 0.000382886
5.99999e-06 0.000383111
5.99999e-06 0.000383336
5.99999e-06 0.00038356
5.99999e-06 0.000383785
5.99999e-06 0.00038401
5.99999e-06 0.000384234
5.99999e-06 0.000384459
5.99999e-06 0.000384684
5.99999e-06 0.000384909
5.99999e-06 0.000385133
5.99999e-06 0.000385358
5.99999e-06 0.000385583
5.99999e-06 0.000385807
5.99999e-06 0.000386032
5.99999e-06 0.000386257
5.99999e-06 0.000386481
5.99999e-06 0.000386706
5.99999e-06 0.000386931
5.99999e-06 0.000387155
5.99999e-06 0.00038738
5.99999e-06 0.000387605
5.99999e-06 0.00038783
5.99999e-06 0.000388054
5.99999e-06 0.000388279
5.99999e-06 0.000388504
5.99999e-06 0.000388728
5.99999e-06 0.000388953
5.99999e-06 0.000389178
5.99999e-06 0.000389402
5.99999e-06 0.000389627
5.99999e-06 0.000389852
5.99999e-06 0.000390077
5.99999e-06 0.000390301
5.99999e-06 0.000390526
5.99999e-06 0.000390751
5.99999e-06 0.000390975
5.99999e-06 0.0003912
5.99999e-06 0.000391425
5.99999e-06 0.000391649
5.99999e-06 0.000391874
5.99999e-06 0.000392099
5.99999e-06 0.000392324
5.99999e-06 0.000392548
5.99999e-06 0.000392773
5.99999e-06 0.000392998
5.99999e-06 0.000393222
5.99999e-06 0.000393447
5.99999e-06 0.000393672
5.99999e-06 0.000393896
5.99999e-06 0.000394121
5.99999e-06 0.000394346
5.99999e-06 0.000394571
5.99999e-06 0.000394795
5.99999e-06 0.00039502
5.99999e-06 0.000395245
5.99999e-06 0.000395469
5.99999e-06 0.000395694
5.99999e-06 0.000395919
5.99999e-06 0.000396143
5.99999e-06 0.000396368
5.99999e-06 0.000396593
5.99999e-06 0.000396818
5.99999e-06 0.000397042
5.99999e-06 0.000397267
5.99999e-06 0.000397492
5.99999e-06 0.000397716
5.99999e-06 0.000397941
5.99999e-06 0.000398166
5.99999e-06 0.00039839
5.99999e-06 0.000398615
5.99999e-06 0.00039884
5.99999e-06 0.000399065
5.99999e-06 0.000399289
5.99999e-06 0.000399514
5.99999e-06 0.000399739
5.99999e-06 0.000399963
5.99999e-06 0.000400188
5.99999e-06 0.000400413
5.99999e-06 0.000400637
5.99999e-06 0.000400862
5.99999e-06 0.000401087
5.99999e-06 0.000401312
5.99999e-06 0.000401536
5.99999e-06 0.000401761
5.99999e-06 0.000401986
5.99999e-06 0.00040221
5.99999e-06 0.000402435
5.99999e-06 0.00040266
5.99999e-06 0.000402884
5.99999e-06 0.000403109
5.99999e-06 0.000403334
5.99999e-06 0.000403558
5.99999e-06 0.000403783
5.99999e-06 0.000404008
5.99999e-06 0.000404233
5.99999e-06 0.000404457
5.99999e-06 0.000404682
5.99999e-06 0.000404907
5.99999e-06 0.000405131
5.99999e-06 0.000405356
5.99999e-06 0.000405581
5.99999e-06 0.000405805
5.99999e-06 0.00040603
5.99999e-06 0.000406255
5.99999e-06 0.00040648
5.99999e-06 0.000406704
5.99999e-06 0.000406929
5.99999e-06 0.000407154
5.99999e-06 0.000407378
5.99999e-06 0.000407603
5.99999e-06 0.000407828
5.99999e-06 0.000408052
5.99999e-06 0.000408277
5.99999e-06 0.000408502
5.99999e-06 0.000408727
5.99999e-06 0.000408951
5.99999e-06 0.000409176
5.99999e-06 0.000409401
5.99999e-06 0.000409625
5.99999e-06 0.00040985
5.99999e-06 0.000410075
5.99999e-06 0.000410299
5.99999e-06 0.000410524
5.99999e-06 0.000410749
5.99999e-06 0.000410974
5.99999e-06 0.000411198
5.99999e-06 0.000411423
5.99999e-06 0.000411648
5.99999e-06 0.000411872
5.99999e-06 0.000412097
5.99999e-06 0.000412322
5.99999e-06 0.000412546
5.99999e-06 0.000412771
5.99999e-06 0.000412996
5.99999e-06 0.000413221
5.99999e-06 0.000413445
5.99999e-06 0.00041367
5.99999e-06 0.000413895
5.99999e-06 0.000414119
5.99999e-06 0.000414344
5.99999e-06 0.000414569
5.99999e-06 0.000414793
5.99999e-06 0.000415018
5.99999e-06 0.000415243
5.99999e-06 0.000415468
5.99999e-06 0.000415692
5.99999e-06 0.000415917
5.99999e-06 0.000416142
5.99999e-06 0.000416366
5.99999e-06 0.000416591
5.99999e-06 0.000416816
5.99999e-06 0.00041704
5.99999e-06 0.000417265
5.99999e-06 0.00041749
5.99999e-06 0.000417714
5.99999e-06 0.000417939
5.99999e-06 0.000418164
5.99999e-06 0.000418389
5.99999e-06 0.000418613
5.99999e-06 0.000418838
5.99999e-06 0.000419063
5.99999e-06 0.000419287
5.99999e-06 0.000419512
5.99999e-06 0.000419737
5.99999e-06 0.000419961
5.99999e-06 0.000420186
5.99999e-06 0.000420411
5.99999e-06 0.000420636
5.99999e-06 0.00042086
5.99999e-06 0.000421085
5.99999e-06 0.00042131
5.99999e-06 0.000421534
5.99999e-06 0.000421759
5.99999e-06 0.000421984
5.99999e-06 0.000422208
5.99999e-06 0.000422433
5.99999e-06 0.000422658
5.99999e-06 0.000422883
5.99999e-06 0.000423107
5.99999e-06 0.000423332
